tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.19846	-	-	CUFF.19846	-	-	chr19:46323927-46324406	-	-	33.0723	17.4716	48.673	OK
CUFF.19847	-	-	CUFF.19847	-	-	chr19:46324562-46324795	-	-	15.2657	5.40883	25.1226	OK
CUFF.19849	-	-	CUFF.19849	-	-	chr19:46330080-46330443	-	-	8.24025	4.35319	12.1273	OK
CUFF.19851	-	-	CUFF.19851	-	-	chr19:46312086-46317862	-	-	87.9424	83.9206	91.9643	OK
CUFF.19853	-	-	CUFF.19853	-	-	chr19:46366441-46367293	-	-	40.5873	19.4356	61.739	OK
CUFF.19843	-	-	CUFF.19843	-	-	chr19:46280173-46284833	-	-	15.6515	13.2357	18.0672	OK
CUFF.19850	-	-	CUFF.19850	-	-	chr19:46285692-46286498	-	-	25.633	22.056	29.21	OK
CUFF.19855	-	-	CUFF.19855	-	-	chr19:46374623-46375170	-	-	8.12636	5.47757	10.7752	OK
CUFF.19854	-	-	CUFF.19854	-	-	chr19:46330542-46338590	-	-	75.9599	0	10859.2	OK
CUFF.19856	-	-	CUFF.19856	-	-	chr19:46337568-46338363	-	-	1653.66	551.22	2756.1	OK
CUFF.19841	-	-	CUFF.19841	-	-	chr19:45363805-45532098	-	-	20.1248	0	49.1139	OK
CUFF.19858	-	-	CUFF.19858	-	-	chr19:46528275-46528804	-	-	6.54368	4.11342	8.97395	OK
CUFF.19859	-	-	CUFF.19859	-	-	chr19:46528868-46529399	-	-	6.50383	4.08837	8.9193	OK
CUFF.19860	-	-	CUFF.19860	-	-	chr19:46529464-46529979	-	-	10.8448	7.64131	14.0482	OK
CUFF.19861	-	-	CUFF.19861	-	-	chr19:46530386-46530747	-	-	9.26876	5.12364	13.4139	OK
CUFF.19857	-	-	CUFF.19857	-	-	chr19:46502920-46516456	-	-	30.5014	28.2372	32.7656	OK
CUFF.19862	-	-	CUFF.19862	-	-	chr19:46376824-46395735	-	-	61.723	59.041	64.4049	OK
CUFF.19869	-	-	CUFF.19869	-	-	chr19:46654670-46655370	-	-	9.62477	7.19282	12.0567	OK
CUFF.19870	-	-	CUFF.19870	-	-	chr19:46655440-46656865	-	-	10.0623	8.50148	11.623	OK
CUFF.19873	-	-	CUFF.19873	-	-	chr19:46657103-46657269	-	-	48.4007	17.149	79.6524	OK
CUFF.19875	-	-	CUFF.19875	-	-	chr19:46701515-46703385	-	-	12.28	0	15239.5	OK
CUFF.19874	-	-	CUFF.19874	-	-	chr19:46690069-46699782	-	-	154.456	61.3157	247.597	OK
CUFF.19877	-	-	CUFF.19877	-	-	chr19:46715190-46719997	-	-	61.3312	33.9031	88.7594	OK
CUFF.19876	-	-	CUFF.19876	-	-	chr19:46707723-46712290	-	-	30.3606	22.5206	38.2007	OK
CUFF.19879	-	-	CUFF.19879	-	-	chr19:46740654-46740787	-	-	108.275	38.3633	178.187	OK
CUFF.19880	-	-	CUFF.19880	-	-	chr19:46740842-46740974	-	-	133.603	56.1747	211.031	OK
CUFF.19878	-	-	CUFF.19878	-	-	chr19:46720317-46740603	-	-	17.7005	11.8137	23.5873	OK
CUFF.19866	-	-	CUFF.19866	-	-	chr19:46486773-46487139	-	-	5.84432	2.60247	9.08616	OK
CUFF.19868	-	-	CUFF.19868	-	-	chr19:46487192-46488345	-	-	8.21467	6.61768	9.81165	OK
CUFF.19872	-	-	CUFF.19872	-	-	chr19:46488405-46488710	-	-	12.5389	6.62408	18.4536	OK
CUFF.19882	-	-	CUFF.19882	-	-	chr19:46760281-46760425	-	-	88.9654	35.3172	142.613	OK
CUFF.19883	-	-	CUFF.19883	-	-	chr19:46760492-46760739	-	-	15.2616	6.41688	24.1063	OK
CUFF.19867	-	-	CUFF.19867	-	-	chr19:46531071-46573095	-	-	79.0356	72.3537	85.7174	OK
CUFF.19886	-	-	CUFF.19886	-	-	chr19:46877205-46878368	-	-	8.49176	6.26585	10.7177	OK
CUFF.19887	-	-	CUFF.19887	-	-	chr19:46878431-46878859	-	-	9.1487	5.69082	12.6066	OK
CUFF.19888	-	-	CUFF.19888	-	-	chr19:46879103-46879332	-	-	19.361	8.14053	30.5815	OK
CUFF.19890	-	-	CUFF.19890	-	-	chr19:46880913-46881263	-	-	5.96392	2.50759	9.42025	OK
CUFF.19891	-	-	CUFF.19891	-	-	chr19:46881417-46881763	-	-	12.2483	7.21426	17.2823	OK
CUFF.19892	-	-	CUFF.19892	-	-	chr19:46882115-46882567	-	-	7.97323	4.8981	11.0484	OK
CUFF.19894	-	-	CUFF.19894	-	-	chr19:46884500-46884725	-	-	29.0315	14.9491	43.1138	OK
CUFF.19895	-	-	CUFF.19895	-	-	chr19:46882617-46884171	-	-	7.52122	6.24072	8.80171	OK
CUFF.19896	-	-	CUFF.19896	-	-	chr19:46884901-46886637	-	-	6.24427	5.14895	7.33959	OK
CUFF.19884	-	-	CUFF.19884	-	-	chr19:46762724-46868630	-	-	11.8701	9.9408	13.7995	OK
CUFF.19897	-	-	CUFF.19897	-	-	chr19:46886712-46887270	-	-	9.53272	6.71683	12.3486	OK
CUFF.19837	-	-	CUFF.19837	-	-	chr19:45892136-45932389	-	-	134.486	64.3997	204.572	OK
CUFF.19840	-	-	CUFF.19840	-	-	chr19:45933787-45946014	-	-	25.1398	9.97992	40.2996	OK
CUFF.19842	-	-	CUFF.19842	-	-	chr19:45950661-45952664	-	-	147.453	68.6361	226.27	OK
CUFF.19848	-	-	CUFF.19848	-	-	chr19:45966259-45972928	-	-	39.2122	15.5664	62.8581	OK
CUFF.19852	-	-	CUFF.19852	-	-	chr19:46004166-46004382	-	-	21.467	8.5219	34.412	OK
CUFF.19863	-	-	CUFF.19863	-	-	chr19:46031526-46031861	-	-	14.5024	8.77909	20.2257	OK
CUFF.19864	-	-	CUFF.19864	-	-	chr19:46031958-46034170	-	-	15.9097	14.0128	17.8066	OK
CUFF.19865	-	-	CUFF.19865	-	-	chr19:46033612-46033743	-	-	114.511	40.5725	188.449	OK
CUFF.19871	-	-	CUFF.19871	-	-	chr19:46034389-46036366	-	-	26.0283	22.3623	29.6944	OK
CUFF.19881	-	-	CUFF.19881	-	-	chr19:46063194-46063413	-	-	22.3797	9.40978	35.3497	OK
CUFF.19885	-	-	CUFF.19885	-	-	chr19:46064064-46064303	-	-	21.1314	10.1189	32.1438	OK
CUFF.19889	-	-	CUFF.19889	-	-	chr19:46064364-46064459	-	-	388.443	137.63	639.256	OK
CUFF.19893	-	-	CUFF.19893	-	-	chr19:46065093-46065321	-	-	16.3627	5.7975	26.9278	OK
CUFF.19901	-	-	CUFF.19901	-	-	chr19:47034258-47034678	-	-	8.80742	5.33981	12.275	OK
CUFF.19899	-	-	CUFF.19899	-	-	chr19:46898806-46924329	-	-	41.1738	32.1144	50.2332	OK
CUFF.19898	-	-	CUFF.19898	-	-	chr19:46950850-47014719	-	-	165.032	84.9799	245.085	OK
CUFF.19900	-	-	CUFF.19900	-	-	chr19:46887323-46898676	-	-	17.3473	15.7838	18.9108	OK
CUFF.19902	-	-	CUFF.19902	-	-	chr19:47045811-47047986	-	-	75.0209	26.5809	123.461	OK
CUFF.19903	-	-	CUFF.19903	-	-	chr19:47081833-47082323	-	-	6.14569	2.4397	9.85168	OK
CUFF.19904	-	-	CUFF.19904	-	-	chr19:47082635-47082920	-	-	21.7442	13.1832	30.3052	OK
CUFF.19905	-	-	CUFF.19905	-	-	chr19:47015509-47025327	-	-	88.1536	84.7369	91.5703	OK
CUFF.19906	-	-	CUFF.19906	-	-	chr19:47082988-47083223	-	-	17.8286	7.49622	28.161	OK
CUFF.19907	-	-	CUFF.19907	-	-	chr19:47084780-47084877	-	-	393.732	156.303	631.162	OK
CUFF.19908	-	-	CUFF.19908	-	-	chr19:47103853-47104796	-	-	34.1547	18.8802	49.4291	OK
CUFF.19909	-	-	CUFF.19909	-	-	chr19:47106297-47106446	-	-	71.4233	25.3062	117.54	OK
CUFF.19910	-	-	CUFF.19910	-	-	chr19:47107663-47108584	-	-	25.4359	14.0606	36.8112	OK
CUFF.19911	-	-	CUFF.19911	-	-	chr19:47112042-47113231	-	-	26.8599	10.6628	43.0571	OK
CUFF.19912	-	-	CUFF.19912	-	-	chr19:47126977-47128062	-	-	7.64257	3.93538	11.3498	OK
CUFF.19913	-	-	CUFF.19913	-	-	chr19:47085954-47090651	-	-	560.28	512.38	608.18	OK
CUFF.19914	-	-	CUFF.19914	-	-	chr19:47129143-47129314	-	-	78.3937	41.4141	115.373	OK
CUFF.19915	-	-	CUFF.19915	-	-	chr19:47129630-47130661	-	-	15.84	10.0561	21.624	OK
CUFF.19916	-	-	CUFF.19916	-	-	chr19:47130877-47131135	-	-	28.973	17.5659	40.3801	OK
CUFF.19917	-	-	CUFF.19917	-	-	chr19:47132324-47132997	-	-	6.7326	4.66417	8.80104	OK
CUFF.19918	-	-	CUFF.19918	-	-	chr19:47261952-47262386	-	-	13.0492	8.92154	17.1768	OK
CUFF.19919	-	-	CUFF.19919	-	-	chr19:47260205-47261847	-	-	9.9269	8.48229	11.3715	OK
CUFF.19920	-	-	CUFF.19920	-	-	chr19:47262584-47263087	-	-	8.82622	5.82925	11.8232	OK
CUFF.19921	-	-	CUFF.19921	-	-	chr19:47263438-47263721	-	-	11.0872	4.93711	17.2372	OK
CUFF.19922	-	-	CUFF.19922	-	-	chr19:47265129-47265353	-	-	53.7096	34.4166	73.0027	OK
CUFF.19923	-	-	CUFF.19923	-	-	chr19:47265593-47265873	-	-	19.3316	11.0886	27.5746	OK
CUFF.19924	-	-	CUFF.19924	-	-	chr19:47266161-47266706	-	-	5.16242	3.04067	7.28416	OK
CUFF.19925	-	-	CUFF.19925	-	-	chr19:47268270-47268457	-	-	31.8172	11.2732	52.3611	OK
CUFF.19929	-	-	CUFF.19929	-	-	chr19:47501038-47501503	-	-	12.6304	8.83429	16.4265	OK
CUFF.19930	-	-	CUFF.19930	-	-	chr19:47507813-47510447	-	-	49.1396	21.8819	76.3974	OK
CUFF.19931	-	-	CUFF.19931	-	-	chr19:47513938-47517173	-	-	9.61534	4.60439	14.6263	OK
CUFF.19932	-	-	CUFF.19932	-	-	chr19:47524686-47528699	-	-	122.469	48.6176	196.321	OK
CUFF.19934	-	-	CUFF.19934	-	-	chr19:47615412-47619276	-	-	11.9536	7.16787	16.7394	OK
CUFF.19935	-	-	CUFF.19935	-	-	chr19:47619610-47620956	-	-	6.8281	5.50067	8.15552	OK
CUFF.19937	-	-	CUFF.19937	-	-	chr19:47642344-47645238	-	-	17.5419	16.1486	18.9352	OK
CUFF.19936	-	-	CUFF.19936	-	-	chr19:47622253-47642291	-	-	13.6338	11.7482	15.5194	OK
CUFF.19938	-	-	CUFF.19938	-	-	chr19:47736900-47737137	-	-	17.3577	7.29821	27.4172	OK
CUFF.19939	-	-	CUFF.19939	-	-	chr19:47731773-47736219	-	-	42.3629	39.4801	45.2457	OK
CUFF.19940	-	-	CUFF.19940	-	-	chr19:47855258-47864779	-	-	36.7595	32.9952	40.5238	OK
CUFF.19926	-	-	CUFF.19926	-	-	chr19:47181443-47259462	-	-	110.963	103.794	118.132	OK
CUFF.19927	-	-	CUFF.19927	-	-	chr19:47239884-47240043	-	-	67.772	28.4954	107.049	OK
CUFF.19928	-	-	CUFF.19928	-	-	chr19:47240350-47240646	-	-	21.1168	13.1354	29.0981	OK
CUFF.19933	-	-	CUFF.19933	-	-	chr19:47241371-47241442	-	-	1441.35	572.181	2310.51	OK
CUFF.19941	-	-	CUFF.19941	-	-	chr19:48713488-48764303	-	-	10.4937	8.04767	12.9398	OK
CUFF.19942	-	-	CUFF.19942	-	-	chr19:48398704-48535613	-	-	22.5304	14.8801	30.1807	OK
CUFF.19944	-	-	CUFF.19944	-	-	chr19:48766965-48772286	-	-	52.2542	30.7778	73.7306	OK
CUFF.19943	-	-	CUFF.19943	-	-	chr19:48603844-48710643	-	-	16.2524	12.7825	19.7222	OK
CUFF.19946	-	-	CUFF.19946	-	-	chr19:48803619-48805460	-	-	19.825	17.9286	21.7213	OK
CUFF.19945	-	-	CUFF.19945	-	-	chr19:48772339-48802797	-	-	16.0002	13.1307	18.8697	OK
CUFF.19947	-	-	CUFF.19947	-	-	chr19:50143657-50144006	-	-	10.5057	5.92062	15.0907	OK
CUFF.19948	-	-	CUFF.19948	-	-	chr19:50150670-50150989	-	-	11.7976	6.37685	17.2183	OK
CUFF.19950	-	-	CUFF.19950	-	-	chr19:50149829-50150596	-	-	9.39572	7.14354	11.6479	OK
CUFF.19951	-	-	CUFF.19951	-	-	chr19:50147812-50149657	-	-	8.34119	7.10131	9.58108	OK
CUFF.19952	-	-	CUFF.19952	-	-	chr19:50153048-50168588	-	-	53.4712	25.6052	81.3373	OK
CUFF.19949	-	-	CUFF.19949	-	-	chr19:50151054-50151285	-	-	23.5366	11.2707	35.8025	OK
CUFF.19953	-	-	CUFF.19953	-	-	chr19:50182655-50182780	-	-	163.53	68.7577	258.302	OK
CUFF.19954	-	-	CUFF.19954	-	-	chr19:50190029-50190209	-	-	54.519	26.1069	82.9311	OK
CUFF.19955	-	-	CUFF.19955	-	-	chr19:50210647-50210786	-	-	147.273	73.6364	220.909	OK
CUFF.19956	-	-	CUFF.19956	-	-	chr19:50222122-50228247	-	-	12.7203	8.40107	17.0395	OK
CUFF.19957	-	-	CUFF.19957	-	-	chr19:50259826-50288146	-	-	33.6316	14.1407	53.1225	OK
CUFF.19958	-	-	CUFF.19958	-	-	chr19:52926241-52926803	-	-	5.3281	3.23035	7.42584	OK
CUFF.19959	-	-	CUFF.19959	-	-	chr19:52991117-52991721	-	-	18.7155	14.9978	22.4332	OK
CUFF.19960	-	-	CUFF.19960	-	-	chr19:52995423-52999201	-	-	24.5126	19.2439	29.7814	OK
CUFF.19961	-	-	CUFF.19961	-	-	chr19:53011799-53011910	-	-	340.746	170.373	511.119	OK
CUFF.19962	-	-	CUFF.19962	-	-	chr19:53012229-53013505	-	-	56.4767	20.0104	92.9429	OK
CUFF.19963	-	-	CUFF.19963	-	-	chr19:53014613-53025386	-	-	39.8653	17.752	61.9786	OK
CUFF.19964	-	-	CUFF.19964	-	-	chr19:53314372-53314577	-	-	27.8781	11.7216	44.0347	OK
CUFF.19966	-	-	CUFF.19966	-	-	chr19:53379374-53381396	-	-	19.811	17.5791	22.0429	OK
CUFF.19965	-	-	CUFF.19965	-	-	chr19:53383569-53389406	-	-	28.7366	22.0445	35.4288	OK
CUFF.19969	-	-	CUFF.19969	-	-	chr19:53541206-53542358	-	-	9.69731	7.95817	11.4365	OK
CUFF.19968	-	-	CUFF.19968	-	-	chr19:53533955-53541129	-	-	9.70614	6.30947	13.1028	OK
CUFF.19970	-	-	CUFF.19970	-	-	chr19:53216813-53247087	-	-	33.6841	31.6586	35.7096	OK
CUFF.19971	-	-	CUFF.19971	-	-	chr19:53613824-53618131	-	-	77.3059	35.9841	118.628	OK
CUFF.19972	-	-	CUFF.19972	-	-	chr19:53618474-53618550	-	-	1456.01	697.225	2214.8	OK
CUFF.19973	-	-	CUFF.19973	-	-	chr19:53618771-53620649	-	-	110.455	46.4417	174.467	OK
CUFF.19974	-	-	CUFF.19974	-	-	chr19:53621735-53622685	-	-	30.7307	18.6316	42.8298	OK
CUFF.19975	-	-	CUFF.19975	-	-	chr19:53627850-53627949	-	-	462.741	215.396	710.087	OK
CUFF.19976	-	-	CUFF.19976	-	-	chr19:53623050-53625150	-	-	16.657	12.4482	20.8659	OK
CUFF.19977	-	-	CUFF.19977	-	-	chr19:53628055-53628826	-	-	24.8023	14.2266	35.378	OK
CUFF.19978	-	-	CUFF.19978	-	-	chr19:53629246-53634077	-	-	20.6917	15.1637	26.2198	OK
CUFF.19967	-	-	CUFF.19967	-	-	chr19:53331393-53373288	-	-	38.5834	36.137	41.0299	OK
CUFF.19981	-	-	CUFF.19981	-	-	chr19:53644704-53645138	-	-	18.0355	13.2083	22.8627	OK
CUFF.19979	-	-	CUFF.19979	-	-	chr19:53641535-53643944	-	-	34.3353	28.0665	40.604	OK
CUFF.19980	-	-	CUFF.19980	-	-	chr19:53635672-53641310	-	-	19.8122	17.0494	22.5751	OK
CUFF.19982	-	-	CUFF.19982	-	-	chr19:53649458-53649662	-	-	23.6181	8.36818	38.8679	OK
CUFF.19983	-	-	CUFF.19983	-	-	chr19:53987469-53988386	-	-	19.6915	16.7989	22.5842	OK
CUFF.19985	-	-	CUFF.19985	-	-	chr19:54047720-54048950	-	-	9.39124	7.74966	11.0328	OK
CUFF.19984	-	-	CUFF.19984	-	-	chr19:54003012-54033215	-	-	22.1487	20.6017	23.6956	OK
CUFF.19987	-	-	CUFF.19987	-	-	chr19:55077831-55077971	-	-	143.452	71.7258	215.177	OK
CUFF.19988	-	-	CUFF.19988	-	-	chr19:55078327-55078577	-	-	47.7988	32.474	63.1236	OK
CUFF.19989	-	-	CUFF.19989	-	-	chr19:55080389-55080501	-	-	432.27	243.612	620.927	OK
CUFF.19991	-	-	CUFF.19991	-	-	chr19:55067684-55070679	-	-	17.3558	15.9924	18.7192	OK
CUFF.19992	-	-	CUFF.19992	-	-	chr19:55081422-55081716	-	-	88.9359	49.1625	128.709	OK
CUFF.19993	-	-	CUFF.19993	-	-	chr19:55083197-55083407	-	-	27.8565	12.4045	43.3085	OK
CUFF.19994	-	-	CUFF.19994	-	-	chr19:55083749-55099345	-	-	8.48927	6.56125	10.4173	OK
CUFF.19990	-	-	CUFF.19990	-	-	chr19:55070729-55076369	-	-	15.9893	13.1327	18.8458	OK
CUFF.19995	-	-	CUFF.19995	-	-	chr19:55107936-55108189	-	-	11.8195	4.1878	19.4512	OK
CUFF.19996	-	-	CUFF.19996	-	-	chr19:55109767-55110108	-	-	7.92001	3.79256	12.0474	OK
CUFF.19997	-	-	CUFF.19997	-	-	chr19:55127026-55127151	-	-	136.275	48.2839	224.266	OK
CUFF.19998	-	-	CUFF.19998	-	-	chr19:55203018-55210390	-	-	9.41087	6.95841	11.8633	OK
CUFF.19986	-	-	CUFF.19986	-	-	chr19:53903437-53944494	-	-	31.3584	0	84.0552	OK
CUFF.19999	-	-	CUFF.19999	-	-	chr19:55253537-55254168	-	-	10.6591	7.90575	13.4126	OK
CUFF.20000	-	-	CUFF.20000	-	-	chr19:55201550-55202014	-	-	4.78974	2.46637	7.1131	OK
CUFF.20001	-	-	CUFF.20001	-	-	chr19:55932238-55932487	-	-	17.37	8.08536	26.6547	OK
CUFF.20002	-	-	CUFF.20002	-	-	chr19:55932590-55933258	-	-	3.95636	2.37238	5.54033	OK
CUFF.20004	-	-	CUFF.20004	-	-	chr19:56544232-56544577	-	-	9.2482	4.88568	13.6107	OK
CUFF.20003	-	-	CUFF.20003	-	-	chr19:56531235-56537190	-	-	58.3474	30.824	85.8708	OK
CUFF.20005	-	-	CUFF.20005	-	-	chr19:56570664-56574869	-	-	7.45111	3.1329	11.7693	OK
CUFF.20006	-	-	CUFF.20006	-	-	chr19:56598566-56598716	-	-	62.7385	20.9128	104.564	OK
CUFF.20007	-	-	CUFF.20007	-	-	chr19:56599894-56600082	-	-	53.098	27.3417	78.8543	OK
CUFF.20008	-	-	CUFF.20008	-	-	chr19:56600535-56600813	-	-	13.45	6.44063	20.4593	OK
CUFF.20009	-	-	CUFF.20009	-	-	chr19:56601072-56601276	-	-	47.2361	26.1115	68.3608	OK
CUFF.20010	-	-	CUFF.20010	-	-	chr19:56603083-56603390	-	-	8.21796	3.45532	12.9806	OK
CUFF.20011	-	-	CUFF.20011	-	-	chr19:56601506-56603015	-	-	5.356	4.25492	6.45707	OK
CUFF.20013	-	-	CUFF.20013	-	-	chr19:56723821-56725144	-	-	32.0474	29.1238	34.9711	OK
CUFF.20015	-	-	CUFF.20015	-	-	chr19:56793190-56797600	-	-	9.85082	6.96811	12.7335	OK
CUFF.20016	-	-	CUFF.20016	-	-	chr19:56798790-56809291	-	-	10.5914	8.47251	12.7103	OK
CUFF.20017	-	-	CUFF.20017	-	-	chr19:56787495-56792169	-	-	12.89	11.7255	14.0544	OK
CUFF.20018	-	-	CUFF.20018	-	-	chr19:56813003-56813236	-	-	18.3188	7.70233	28.9353	OK
CUFF.20020	-	-	CUFF.20020	-	-	chr19:56912395-56912534	-	-	110.455	46.4417	174.467	OK
CUFF.20021	-	-	CUFF.20021	-	-	chr19:56912606-56913220	-	-	9.48836	6.87502	12.1017	OK
CUFF.20022	-	-	CUFF.20022	-	-	chr19:56914175-56914509	-	-	18.9321	6.70787	31.1563	OK
CUFF.20014	-	-	CUFF.20014	-	-	chr19:56714056-56714209	-	-	64.8823	22.9886	106.776	OK
CUFF.20025	-	-	CUFF.20025	-	-	chr19:57361330-57373002	-	-	7.35837	3.52362	11.1931	OK
CUFF.20026	-	-	CUFF.20026	-	-	chr19:57350238-57360680	-	-	10.4267	7.87908	12.9743	OK
CUFF.20028	-	-	CUFF.20028	-	-	chr19:57380626-57380713	-	-	551.927	195.555	908.3	OK
CUFF.20029	-	-	CUFF.20029	-	-	chr19:57381069-57381387	-	-	22.2858	10.6717	33.8998	OK
CUFF.20030	-	-	CUFF.20030	-	-	chr19:57381721-57382349	-	-	15.5921	8.94359	22.2406	OK
CUFF.20032	-	-	CUFF.20032	-	-	chr19:57389373-57389522	-	-	85.7079	36.0367	135.379	OK
CUFF.20033	-	-	CUFF.20033	-	-	chr19:57388334-57389318	-	-	13.1018	10.8792	15.3243	OK
CUFF.20035	-	-	CUFF.20035	-	-	chr19:57384122-57388262	-	-	9.13494	7.94322	10.3267	OK
CUFF.20037	-	-	CUFF.20037	-	-	chr19:57489465-57489787	-	-	14.5578	8.57455	20.541	OK
CUFF.20038	-	-	CUFF.20038	-	-	chr19:57488016-57489100	-	-	13.9551	11.7905	16.1197	OK
CUFF.20036	-	-	CUFF.20036	-	-	chr19:57472722-57487309	-	-	19.7126	12.6317	26.7936	OK
CUFF.20040	-	-	CUFF.20040	-	-	chr19:57490141-57490532	-	-	8.20359	4.62325	11.7839	OK
CUFF.20041	-	-	CUFF.20041	-	-	chr19:57490589-57490964	-	-	10.6622	6.39346	14.9309	OK
CUFF.20042	-	-	CUFF.20042	-	-	chr19:57797425-57797503	-	-	2778.76	1794.37	3763.15	OK
CUFF.20043	-	-	CUFF.20043	-	-	chr19:57611628-57777945	-	-	16.0038	14.7888	17.2189	OK
CUFF.20045	-	-	CUFF.20045	-	-	chr19:58231821-58232485	-	-	6.78411	4.67931	8.88892	OK
CUFF.20046	-	-	CUFF.20046	-	-	chr19:58234051-58234296	-	-	22.1694	11.4157	32.9231	OK
CUFF.20047	-	-	CUFF.20047	-	-	chr19:58234433-58234596	-	-	92.9884	49.1243	136.853	OK
CUFF.20049	-	-	CUFF.20049	-	-	chr19:58235667-58238541	-	-	8.9331	7.93396	9.93223	OK
CUFF.20050	-	-	CUFF.20050	-	-	chr19:58239257-58300549	-	-	28.2368	14.2384	42.2351	OK
CUFF.20048	-	-	CUFF.20048	-	-	chr19:57935601-58133343	-	-	45.4649	43.0143	47.9155	OK
CUFF.20055	-	-	CUFF.20055	-	-	chr19:58821015-58860886	-	-	10.1784	7.4672	12.8895	OK
CUFF.20054	-	-	CUFF.20054	-	-	chr19:58804470-58809632	-	-	24.3814	19.2929	29.4698	OK
CUFF.20056	-	-	CUFF.20056	-	-	chr19:58795756-58800920	-	-	35.6958	34.1034	37.2882	OK
CUFF.20012	-	-	CUFF.20012	-	-	chr19:55268643-55296606	-	-	56.0259	52.3829	59.6689	OK
CUFF.20019	-	-	CUFF.20019	-	-	chr19:55298317-55298934	-	-	16.8843	13.4133	20.3554	OK
CUFF.20023	-	-	CUFF.20023	-	-	chr19:55302690-55303734	-	-	80.7797	47.5793	113.98	OK
CUFF.20024	-	-	CUFF.20024	-	-	chr19:55304435-55304546	-	-	393.988	208.328	579.648	OK
CUFF.20027	-	-	CUFF.20027	-	-	chr19:55308904-55309905	-	-	50.7401	30.763	70.7172	OK
CUFF.20031	-	-	CUFF.20031	-	-	chr19:55311625-55311786	-	-	78.2959	36.4699	120.122	OK
CUFF.20034	-	-	CUFF.20034	-	-	chr19:55313221-55314765	-	-	10.3119	7.21266	13.4112	OK
CUFF.20039	-	-	CUFF.20039	-	-	chr19:55316448-55387209	-	-	29.8501	0.838605	58.8616	OK
CUFF.20044	-	-	CUFF.20044	-	-	chr19:55391805-55627689	-	-	16.7654	15.5212	18.0096	OK
CUFF.20059	-	-	CUFF.20059	-	-	chr19:59022221-59028251	-	-	28.7494	11.4129	46.086	OK
CUFF.20058	-	-	CUFF.20058	-	-	chr19:58973393-59003953	-	-	8.83035	7.56257	10.0981	OK
CUFF.20060	-	-	CUFF.20060	-	-	chr19:59327757-59327878	-	-	107.706	26.2878	189.123	OK
CUFF.20061	-	-	CUFF.20061	-	-	chr19:59347841-59348017	-	-	39.3332	13.9362	64.7301	OK
CUFF.20062	-	-	CUFF.20062	-	-	chr19:59463882-59464179	-	-	11.9581	5.97903	17.9371	OK
CUFF.20063	-	-	CUFF.20063	-	-	chr19:59464800-59465241	-	-	10.5036	6.86771	14.1395	OK
CUFF.20064	-	-	CUFF.20064	-	-	chr19:59464240-59464714	-	-	14.1112	10.1948	18.0275	OK
CUFF.20066	-	-	CUFF.20066	-	-	chr19:59902884-59906722	-	-	14.3139	13.2284	15.3993	OK
CUFF.20068	-	-	CUFF.20068	-	-	chr19:59942650-59943157	-	-	10.6459	7.41532	13.8764	OK
CUFF.20069	-	-	CUFF.20069	-	-	chr19:59906785-59937419	-	-	10.4894	8.81514	12.1637	OK
CUFF.20051	-	-	CUFF.20051	-	-	chr19:57033053-57110029	-	-	42.0164	39.3831	44.6497	OK
CUFF.20052	-	-	CUFF.20052	-	-	chr19:57041914-57043900	-	-	75.3171	53.4639	97.1703	OK
CUFF.20053	-	-	CUFF.20053	-	-	chr19:57044881-57061336	-	-	67.6214	44.8757	90.3671	OK
CUFF.20057	-	-	CUFF.20057	-	-	chr19:57068091-57083579	-	-	37.7735	29.1947	46.3523	OK
CUFF.20065	-	-	CUFF.20065	-	-	chr19:57322539-57322789	-	-	17.1585	7.98691	26.3302	OK
CUFF.20067	-	-	CUFF.20067	-	-	chr19:57322858-57323071	-	-	40.8797	22.5978	59.1617	OK
CUFF.20070	-	-	CUFF.20070	-	-	chr19:57323282-57324791	-	-	6.59662	4.98483	8.2084	OK
CUFF.20071	-	-	CUFF.20071	-	-	chr19:60198928-60199488	-	-	9.06723	6.31573	11.8187	OK
CUFF.20072	-	-	CUFF.20072	-	-	chr19:60221059-60221295	-	-	16.1249	6.40122	25.8486	OK
CUFF.20073	-	-	CUFF.20073	-	-	chr19:60199967-60220571	-	-	28.5189	21.4956	35.5421	OK
CUFF.20076	-	-	CUFF.20076	-	-	chr19:60543011-60543113	-	-	382.709	170.42	594.998	OK
CUFF.20077	-	-	CUFF.20077	-	-	chr19:60545453-60580383	-	-	22.7338	16.4723	28.9952	OK
CUFF.20081	-	-	CUFF.20081	-	-	chr19:60524704-60537503	-	-	17.2004	0	69.8867	OK
CUFF.20082	-	-	CUFF.20082	-	-	chr19:60757049-60759899	-	-	15.5242	14.1919	16.8566	OK
CUFF.20083	-	-	CUFF.20083	-	-	chr19:60814596-60817600	-	-	31.0081	20.4792	41.5369	OK
CUFF.20084	-	-	CUFF.20084	-	-	chr19:60821204-60821354	-	-	160.332	93.1349	227.528	OK
CUFF.20086	-	-	CUFF.20086	-	-	chr19:60838759-60839053	-	-	22.2741	14.0017	30.5464	OK
CUFF.20088	-	-	CUFF.20088	-	-	chr19:60852014-60853756	-	-	76.9093	27.2499	126.569	OK
CUFF.20090	-	-	CUFF.20090	-	-	chr19:60853868-60855843	-	-	130.249	43.4163	217.082	OK
